Order,block,id,pop,fam,cone_number,date,cone_id,cone_length_mm,cone_width_mm,stalk_length_mm,scale_length_mm,scale_width_mm,scale_number,cone_angle,colour (hue),value,chroma,profile,cone_ratio,openness,seed_number,filled_number,seed_viability,lat,long,mean_july_temp,annual_precip,altitude,height_mm,growth_rate,budburst_timing,budburst_duration,age_first_flowering,needle_retention
630,D,7510,BE,BE2,0,29/02/2024,,,,,,,,,,,,,,,,,,57.63,-5.4,14.47,2476.13,21,2630,0.11,43,15.5,,1.3333
631,D,7511,GD,GD5,12,29/02/2024,5,40.65,21.05,6.4,7.76,6.67,72,6,1,5,2,2,0.517835178,,,,,57.03,-3.58,11.71,1080.43,443,3950,0.18,43,15,10,1.8333
631,D,7511,GD,GD5,12,29/02/2024,4,43.87,20.86,8.37,7.71,7.26,75,6,2,5,4,2,0.475495783,,,,,57.03,-3.58,11.71,1080.43,443,3950,0.18,43,15,10,1.8333
631,D,7511,GD,GD5,12,29/02/2024,2,49.48,22.81,6.3,8.44,7.65,77,6,2,5,2,2,0.460994341,,,,,57.03,-3.58,11.71,1080.43,443,3950,0.18,43,15,10,1.8333
631,D,7511,GD,GD5,12,29/02/2024,3,47.95,22.01,7.95,7.84,7.69,74,7,2,5,2,2,0.459019812,,,,,57.03,-3.58,11.71,1080.43,443,3950,0.18,43,15,10,1.8333
631,D,7511,GD,GD5,12,29/02/2024,1,50.86,23.18,6.7,9.06,8.37,74,7,2,5,4,2,0.455760912,,,,,57.03,-3.58,11.71,1080.43,443,3950,0.18,43,15,10,1.8333
633,D,7544,CG,CG8,34,29/02/2024,5,31.9,17.09,11.71,5.75,7.08,58,6,1,7,4,1,0.535736677,,,,,56.79,-5.33,12.05,2772.39,88,2990,0.18,43,13,12,1.8333
633,D,7544,CG,CG8,34,29/02/2024,4,39.14,19.71,8.03,6.74,7.4,70,9,1,7,4,1,0.503576903,,,,,56.79,-5.33,12.05,2772.39,88,2990,0.18,43,13,12,1.8333
633,D,7544,CG,CG8,34,29/02/2024,3,42.96,21.5,7.88,6.31,7.82,72,6,1,6,4,1,0.500465549,,,,,56.79,-5.33,12.05,2772.39,88,2990,0.18,43,13,12,1.8333
633,D,7544,CG,CG8,34,29/02/2024,2,43.81,21.21,8.12,7.28,8.67,69,6,1,7,6,1,0.484136042,,,,,56.79,-5.33,12.05,2772.39,88,2990,0.18,43,13,12,1.8333
633,D,7544,CG,CG8,34,29/02/2024,1,44.47,21.19,7.28,6.7,8,73,6,1,7,6,1,0.476501012,,,,,56.79,-5.33,12.05,2772.39,88,2990,0.18,43,13,12,1.8333
634,D,7543,CC,CC4,30,29/02/2024,5,37.32,22.42,12,8.58,8.04,63,7,1,7,4,2,0.600750268,,,,,56.42,-4.71,12.65,3400.46,270,4620,0.21,36,20.5,10,1.6667
634,D,7543,CC,CC4,30,29/02/2024,4,40.35,22.64,9.75,9.26,8.82,59,12,1,7,6,2,0.561090458,,,,,56.42,-4.71,12.65,3400.46,270,4620,0.21,36,20.5,10,1.6667
634,D,7543,CC,CC4,30,29/02/2024,1,52.21,27.85,11.01,9.67,9.4,77,6,1,8,4,2,0.533422716,,,,,56.42,-4.71,12.65,3400.46,270,4620,0.21,36,20.5,10,1.6667
634,D,7543,CC,CC4,30,29/02/2024,2,51.11,25.71,10.57,10.02,9.15,67,8,1,8,6,2,0.503032675,,,,,56.42,-4.71,12.65,3400.46,270,4620,0.21,36,20.5,10,1.6667
634,D,7543,CC,CC4,30,29/02/2024,3,50.87,25.55,10.19,9.16,9.31,68,8,1,7,4,2,0.502260664,,,,,56.42,-4.71,12.65,3400.46,270,4620,0.21,36,20.5,10,1.6667
635,D,7542,BB,BB2,0,29/02/2024,,,,,,,,,,,,,,,,,,56.98,-3.3,9.84,1344.24,381,2270,0.18,39,19.5,,1.6667
636,D,7541,AC,AC8,1,29/02/2024,1,33.24,17.72,11.35,6.14,6.24,76,6,1,6,4,1,0.533092659,,,,,57.04,-3.35,10.78,1020.96,476,3720,0.22,49,18,15,1.5
637,D,7540,BW,BW8,24,29/02/2024,2,38.28,17.81,10.96,7.24,6.88,72,8,1,8,4,1,0.465256008,3,19,13,0.684210526,56.68,-4.37,13.87,1238.65,294,4640,0.16,43,24.5,10,1.6667
637,D,7540,BW,BW8,24,29/02/2024,1,42.21,19.34,8.14,7.65,7.26,67,6,1,7,4,1,0.458185264,3,26,21,0.807692308,56.68,-4.37,13.87,1238.65,294,4640,0.16,43,24.5,10,1.6667
637,D,7540,BW,BW8,24,29/02/2024,5,32.81,14.74,8.49,5.4,6.45,48,5,1,8,4,1,0.449253276,2,4,2,0.5,56.68,-4.37,13.87,1238.65,294,4640,0.16,43,24.5,10,1.6667
637,D,7540,BW,BW8,24,29/02/2024,4,38.93,17.46,9.26,6.38,7.29,57,7,1,7,4,1,0.448497303,4,25,22,0.88,56.68,-4.37,13.87,1238.65,294,4640,0.16,43,24.5,10,1.6667
637,D,7540,BW,BW8,24,29/02/2024,3,40.23,17.33,11.91,6.87,7.44,66,7,1,8,4,1,0.430773055,3,13,10,0.769230769,56.68,-4.37,13.87,1238.65,294,4640,0.16,43,24.5,10,1.6667
638,D,7539,GA,GA7,5,29/02/2024,4,39.28,22.26,6.6,8,8.03,66,6,1,7,2,4,0.566700611,,,,,57.26,-4.92,11.95,1764.14,291,4170,0.11,43,24.5,12,1.6667
638,D,7539,GA,GA7,5,29/02/2024,3,40.02,22.16,6.81,7.37,7.64,72,7,1,7,2,4,0.553723138,,,,,57.26,-4.92,11.95,1764.14,291,4170,0.11,43,24.5,12,1.6667
638,D,7539,GA,GA7,5,29/02/2024,5,33.31,16.16,8.41,6.25,6.27,67,5,1,7,2,4,0.485139598,,,,,57.26,-4.92,11.95,1764.14,291,4170,0.11,43,24.5,12,1.6667
638,D,7539,GA,GA7,5,29/02/2024,1,51.22,24.63,9.82,7.34,7.27,85,10,1,8,4,4,0.480866849,,,,,57.26,-4.92,11.95,1764.14,291,4170,0.11,43,24.5,12,1.6667
638,D,7539,GA,GA7,5,29/02/2024,2,47.31,22.57,7.99,7.11,7.27,85,11,1,7,4,4,0.477066159,,,,,57.26,-4.92,11.95,1764.14,291,4170,0.11,43,24.5,12,1.6667
639,D,7538,RM,RM3,55,29/02/2024,5,27.7,13.54,6.88,5.58,5.45,52,6,1,7,4,2,0.488808664,,,,,57.15,-3.77,13.5,1059.97,307,4990,0.19,46,12,11,1.8333
639,D,7538,RM,RM3,55,29/02/2024,1,48.33,22.17,10.46,8.87,7.48,81,14,1,7,4,2,0.458721291,,,,,57.15,-3.77,13.5,1059.97,307,4990,0.19,46,12,11,1.8333
639,D,7538,RM,RM3,55,29/02/2024,3,44.97,20.61,10.76,8.98,7.22,68,10,1,7,4,2,0.458305537,,,,,57.15,-3.77,13.5,1059.97,307,4990,0.19,46,12,11,1.8333
639,D,7538,RM,RM3,55,29/02/2024,2,45.74,20.85,9.34,7.86,7.17,73,13,1,7,4,2,0.455837341,,,,,57.15,-3.77,13.5,1059.97,307,4990,0.19,46,12,11,1.8333
639,D,7538,RM,RM3,55,29/02/2024,4,44.68,19.87,8.6,8.87,7.93,65,11,1,7,6,2,0.444717995,,,,,57.15,-3.77,13.5,1059.97,307,4990,0.19,46,12,11,1.8333
640,D,7537,GC,GC9,5,29/02/2024,5,38.05,18.93,10.1,6.51,7.15,65,9,1,6,4,1,0.497503285,2,24,9,0.375,57.35,-4.95,12.05,2087.53,332,4680,0.23,43,13,10,2
640,D,7537,GC,GC9,5,29/02/2024,2,48.49,22.74,7.91,8.08,8.64,70,7,1,7,8,1,0.468962673,4,33,30,0.909090909,57.35,-4.95,12.05,2087.53,332,4680,0.23,43,13,10,2
640,D,7537,GC,GC9,5,29/02/2024,3,46.67,20.94,8.7,7.42,7.86,68,19,1,7,6,1,0.448682237,4,33,21,0.636363636,57.35,-4.95,12.05,2087.53,332,4680,0.23,43,13,10,2
640,D,7537,GC,GC9,5,29/02/2024,1,49.83,22.18,9.81,8.09,8.67,69,11,1,7,6,1,0.445113386,4,39,38,0.974358974,57.35,-4.95,12.05,2087.53,332,4680,0.23,43,13,10,2
640,D,7537,GC,GC9,5,29/02/2024,4,39.79,17.48,6.61,7.95,8.79,54,10,1,7,6,1,0.439306358,4,18,15,0.833333333,57.35,-4.95,12.05,2087.53,332,4680,0.23,43,13,10,2
641,D,7569,AB,AB1,3,29/02/2024,5,35.85,18.16,10.01,6.83,6.38,60,9,1,6,4,2,0.506555091,2,16,15,0.9375,57.21,-3.61,13.08,1060.69,362,3840,0.23,46,10,12,1.8333
641,D,7569,AB,AB1,3,29/02/2024,3,39.02,18.73,9,7.68,6.71,61,9,1,6,4,2,0.480010251,2,18,13,0.722222222,57.21,-3.61,13.08,1060.69,362,3840,0.23,46,10,12,1.8333
641,D,7569,AB,AB1,3,29/02/2024,4,40.51,18.88,10.4,7.92,7.22,65,13,1,6,4,2,0.466057764,4,24,22,0.916666667,57.21,-3.61,13.08,1060.69,362,3840,0.23,46,10,12,1.8333
641,D,7569,AB,AB1,3,29/02/2024,1,42.77,19.37,8.72,7.53,6.46,65,7,1,6,4,2,0.452887538,3,22,21,0.954545455,57.21,-3.61,13.08,1060.69,362,3840,0.23,46,10,12,1.8333
641,D,7569,AB,AB1,3,29/02/2024,2,41.99,18.75,9.86,7.98,7.36,56,13,1,6,4,2,0.446534889,4,20,17,0.85,57.21,-3.61,13.08,1060.69,362,3840,0.23,46,10,12,1.8333
642,D,7570,GD,GD6,35,29/02/2024,2,49.68,25.41,6.87,7.79,7.12,86,7,1,7,4,4,0.51147343,,,,,57.03,-3.58,11.71,1080.43,443,3860,0.15,43,24.5,8,1.8333
642,D,7570,GD,GD6,35,29/02/2024,4,44.11,22.51,7.63,8.1,7.73,67,6,1,7,4,4,0.510315121,,,,,57.03,-3.58,11.71,1080.43,443,3860,0.15,43,24.5,8,1.8333
642,D,7570,GD,GD6,35,29/02/2024,5,43.55,21.91,7.94,7.13,6.68,78,6,1,8,4,4,0.503099885,,,,,57.03,-3.58,11.71,1080.43,443,3860,0.15,43,24.5,8,1.8333
642,D,7570,GD,GD6,35,29/02/2024,3,47.3,23.39,8.63,7.64,7.31,75,6,1,8,4,4,0.494503171,,,,,57.03,-3.58,11.71,1080.43,443,3860,0.15,43,24.5,8,1.8333
642,D,7570,GD,GD6,35,29/02/2024,1,52.17,24.53,6.46,8.43,7.36,83,6,1,6,4,4,0.470193598,,,,,57.03,-3.58,11.71,1080.43,443,3860,0.15,43,24.5,8,1.8333
643,D,7571,GL,GL4,84,29/02/2024,4,45.96,22.28,10.21,8.21,6.81,84,7,1,7,2,3,0.484769365,,,,,56.91,-5.13,10.13,2336.16,226,4800,0.26,43,15,12,2
643,D,7571,GL,GL4,84,29/02/2024,3,46.7,22.21,10.89,7.38,7.1,83,6,1,7,2,3,0.475588865,,,,,56.91,-5.13,10.13,2336.16,226,4800,0.26,43,15,12,2
643,D,7571,GL,GL4,84,29/02/2024,2,49.28,21.97,10.4,8.26,7.49,87,7,1,8,4,3,0.445819805,,,,,56.91,-5.13,10.13,2336.16,226,4800,0.26,43,15,12,2
643,D,7571,GL,GL4,84,29/02/2024,1,53,23.34,10,8.03,6.96,80,7,1,8,4,4,0.440377358,,,,,56.91,-5.13,10.13,2336.16,226,4800,0.26,43,15,12,2
643,D,7571,GL,GL4,84,29/02/2024,5,45.96,19.95,9.64,7.42,6.51,73,9,1,8,4,3,0.434073107,,,,,56.91,-5.13,10.13,2336.16,226,4800,0.26,43,15,12,2
644,D,7572,SD,SD4,23,29/02/2024,5,48.46,22.48,8.51,7.65,7.63,77,9,1,6,2,1,0.463887742,,,,,57.5,-5.63,13.14,2449.7,68,3450,0.2,36,20,15,2
644,D,7572,SD,SD4,23,29/02/2024,1,54.89,25.13,9.42,8.75,8.59,77,7,1,7,4,1,0.45782474,,,,,57.5,-5.63,13.14,2449.7,68,3450,0.2,36,20,15,2
644,D,7572,SD,SD4,23,29/02/2024,2,53.89,23.77,7.85,7.82,8.66,76,8,1,7,4,1,0.441083689,,,,,57.5,-5.63,13.14,2449.7,68,3450,0.2,36,20,15,2
644,D,7572,SD,SD4,23,29/02/2024,3,54.05,22.54,8.87,9.02,8.58,68,12,1,8,6,1,0.417021277,,,,,57.5,-5.63,13.14,2449.7,68,3450,0.2,36,20,15,2
644,D,7572,SD,SD4,23,29/02/2024,4,53.62,22.36,9.16,8.35,7.71,79,8,1,6,4,1,0.417008579,,,,,57.5,-5.63,13.14,2449.7,68,3450,0.2,36,20,15,2
645,D,7573,GT,GT2,16,29/02/2024,2,38.03,21.46,10.62,6.82,7.41,73,9,1,8,4,3,0.564291349,3,30,20,0.666666667,57.02,-2.86,13.95,801.45,177,3600,0.24,43,13.5,12,2
645,D,7573,GT,GT2,16,29/02/2024,4,33.58,18.39,7.04,5.75,6.05,67,8,1,6,4,2,0.547647409,2,18,15,0.833333333,57.02,-2.86,13.95,801.45,177,3600,0.24,43,13.5,12,2
645,D,7573,GT,GT2,16,29/02/2024,5,33.27,18.08,8.4,5.44,6.19,66,8,1,7,4,2,0.543432522,2,15,12,0.8,57.02,-2.86,13.95,801.45,177,3600,0.24,43,13.5,12,2
645,D,7573,GT,GT2,16,29/02/2024,3,34.44,18.04,8.52,5.17,6.02,72,8,1,7,4,2,0.523809524,2,32,19,0.59375,57.02,-2.86,13.95,801.45,177,3600,0.24,43,13.5,12,2
645,D,7573,GT,GT2,16,29/02/2024,1,40.85,21.24,9.9,6.65,7.11,77,8,1,7,4,3,0.51995104,3,35,25,0.714285714,57.02,-2.86,13.95,801.45,177,3600,0.24,43,13.5,12,2
646,D,7574,CG,CG7,54,29/02/2024,5,48.47,22.48,12.42,6.72,7.69,70,7,1,6,4,1,0.463792036,,,,,56.79,-5.33,12.05,2772.39,88,5300,0.18,33,23.5,12,2
646,D,7574,CG,CG7,54,29/02/2024,3,50.96,23.31,12.61,8,7.93,77,7,1,6,4,1,0.457417582,,,,,56.79,-5.33,12.05,2772.39,88,5300,0.18,33,23.5,12,2
646,D,7574,CG,CG7,54,29/02/2024,4,50.99,22.76,9.74,8.38,8.4,73,7,1,6,4,1,0.446362032,,,,,56.79,-5.33,12.05,2772.39,88,5300,0.18,33,23.5,12,2
646,D,7574,CG,CG7,54,29/02/2024,2,51.05,22.75,10.83,7.28,7.59,74,8,1,6,4,1,0.445641528,,,,,56.79,-5.33,12.05,2772.39,88,5300,0.18,33,23.5,12,2
646,D,7574,CG,CG7,54,29/02/2024,1,53.5,22.03,9.68,7.51,8.21,73,6,1,6,4,1,0.411775701,,,,,56.79,-5.33,12.05,2772.39,88,5300,0.18,33,23.5,12,2
647,D,7575,GE,GE7,0,29/02/2024,,,,,,,,,,,,,,,,,,57.96,-4.76,13.47,1474.73,62,3110,0.14,36,20.5,,1.6667
648,D,7576,SD,SD7,34,29/02/2024,5,44.43,23.3,5.45,8.59,8.62,69,7,1,6,4,2,0.524420437,,,,,57.5,-5.63,13.14,2449.7,68,5150,0.14,36,20.5,8,1.8333
648,D,7576,SD,SD7,34,29/02/2024,4,43.69,22.5,6.65,7.82,7.91,74,8,1,6,4,2,0.514991989,,,,,57.5,-5.63,13.14,2449.7,68,5150,0.14,36,20.5,8,1.8333
648,D,7576,SD,SD7,34,29/02/2024,3,47.29,23.79,5.95,7.69,8.15,78,7,1,6,4,2,0.503066187,,,,,57.5,-5.63,13.14,2449.7,68,5150,0.14,36,20.5,8,1.8333
648,D,7576,SD,SD7,34,29/02/2024,2,48.11,23.66,6.18,8.46,8.44,77,8,1,6,4,2,0.491789649,,,,,57.5,-5.63,13.14,2449.7,68,5150,0.14,36,20.5,8,1.8333
648,D,7576,SD,SD7,34,29/02/2024,1,50.77,24.51,6.37,8.66,8.67,84,7,1,6,4,2,0.482765413,,,,,57.5,-5.63,13.14,2449.7,68,5150,0.14,36,20.5,8,1.8333
649,D,7608,LC,LC6,14,29/02/2024,5,38.26,20.23,7.03,8.01,7.23,60,8,1,5,2,1,0.528750653,,,,,57.56,-5.36,13.99,2888.16,112,5070,0.19,43,24,15,1.6667
649,D,7608,LC,LC6,14,29/02/2024,4,40.86,20.6,6.65,7.98,7.38,54,11,1,6,4,1,0.504160548,,,,,57.56,-5.36,13.99,2888.16,112,5070,0.19,43,24,15,1.6667
649,D,7608,LC,LC6,14,29/02/2024,2,40.51,20.17,7.21,8.03,6.67,68,7,2,5,4,1,0.497901753,,,,,57.56,-5.36,13.99,2888.16,112,5070,0.19,43,24,15,1.6667
649,D,7608,LC,LC6,14,29/02/2024,1,49,23.23,7.23,8.35,7.55,67,7,1,6,4,2,0.474081633,,,,,57.56,-5.36,13.99,2888.16,112,5070,0.19,43,24,15,1.6667
649,D,7608,LC,LC6,14,29/02/2024,3,42.98,19.39,5.67,7.92,7.48,58,11,1,5,4,1,0.451140065,,,,,57.56,-5.36,13.99,2888.16,112,5070,0.19,43,24,15,1.6667
650,D,7607,BE,BE4,87,29/02/2024,3,49.17,24.48,11.76,9.99,9.31,58,6,1,6,4,1,0.497864552,4,20,13,0.65,57.63,-5.4,14.47,2476.13,21,4330,0.18,43,13,9,1.6667
650,D,7607,BE,BE4,87,29/02/2024,5,43.22,21.5,9.95,9.32,8.32,50,12,1,6,4,1,0.497454882,4,23,19,0.826086957,57.63,-5.4,14.47,2476.13,21,4330,0.18,43,13,9,1.6667
650,D,7607,BE,BE4,87,29/02/2024,4,47.95,23.13,9.86,9.25,8.88,46,6,1,6,4,1,0.482377477,4,18,15,0.833333333,57.63,-5.4,14.47,2476.13,21,4330,0.18,43,13,9,1.6667
650,D,7607,BE,BE4,87,29/02/2024,2,48.69,23.4,11.54,9.67,9.62,64,7,1,7,4,1,0.480591497,4,35,28,0.8,57.63,-5.4,14.47,2476.13,21,4330,0.18,43,13,9,1.6667
650,D,7607,BE,BE4,87,29/02/2024,1,54.01,24.56,10.65,10.71,10.23,62,6,1,6,4,1,0.454730605,4,35,27,0.771428571,57.63,-5.4,14.47,2476.13,21,4330,0.18,43,13,9,1.6667
651,D,7606,CC,CC3,58,29/02/2024,3,39.36,20.36,9.96,7.87,8.26,72,7,1,6,4,1,0.517276423,,,,,56.42,-4.71,12.65,3400.46,270,4030,0.17,43,13,10,2
651,D,7606,CC,CC3,58,29/02/2024,4,40.29,20.45,9.96,8.03,7.66,70,7,1,6,4,1,0.507570117,,,,,56.42,-4.71,12.65,3400.46,270,4030,0.17,43,13,10,2
651,D,7606,CC,CC3,58,29/02/2024,5,40.54,20.09,12.47,7.96,7.83,68,6,1,6,4,1,0.495559941,,,,,56.42,-4.71,12.65,3400.46,270,4030,0.17,43,13,10,2
651,D,7606,CC,CC3,58,29/02/2024,1,43.96,21.7,12.76,8.94,8.86,73,7,1,7,6,1,0.493630573,,,,,56.42,-4.71,12.65,3400.46,270,4030,0.17,43,13,10,2
651,D,7606,CC,CC3,58,29/02/2024,2,41.19,19.95,11.28,7.49,8.52,65,6,1,6,4,1,0.484340859,,,,,56.42,-4.71,12.65,3400.46,270,4030,0.17,43,13,10,2
652,D,7605,SD,SD1,64,29/02/2024,4,52.46,22.24,10.1,7.12,7.93,72,10,1,6,2,2,0.423942051,,,,,57.5,-5.63,13.14,2449.7,68,4470,0.23,36,20,10,1.8333
652,D,7605,SD,SD1,64,29/02/2024,1,59.8,25.07,12.12,9,8.36,87,15,1,6,4,2,0.419230769,,,,,57.5,-5.63,13.14,2449.7,68,4470,0.23,36,20,10,1.8333
652,D,7605,SD,SD1,64,29/02/2024,3,57.14,23.84,10.73,9.1,8.01,77,10,1,6,4,2,0.417220861,,,,,57.5,-5.63,13.14,2449.7,68,4470,0.23,36,20,10,1.8333
652,D,7605,SD,SD1,64,29/02/2024,2,59.99,24.92,10.68,9.81,8.66,82,14,1,6,2,2,0.415402567,,,,,57.5,-5.63,13.14,2449.7,68,4470,0.23,36,20,10,1.8333
652,D,7605,SD,SD1,64,29/02/2024,5,51.13,20.74,10.03,7.1,8.1,76,13,1,6,2,2,0.405632701,,,,,57.5,-5.63,13.14,2449.7,68,4470,0.23,36,20,10,1.8333
653,D,7604,SO,SO7,47,29/02/2024,3,44.05,24.98,8.44,8.01,8.18,74,8,1,6,6,1,0.56708286,4,35,31,0.885714286,57.98,-4.61,14.34,1223.6,67,4400,0.17,43,13,10,2.3333
653,D,7604,SO,SO7,47,29/02/2024,4,42.13,23.41,9.75,8.23,7.71,73,9,1,6,6,1,0.555661049,4,34,31,0.911764706,57.98,-4.61,14.34,1223.6,67,4400,0.17,43,13,10,2.3333
653,D,7604,SO,SO7,47,29/02/2024,1,46.6,25.83,9.5,8.55,8.3,75,8,1,6,4,1,0.554291845,4,29,26,0.896551724,57.98,-4.61,14.34,1223.6,67,4400,0.17,43,13,10,2.3333
653,D,7604,SO,SO7,47,29/02/2024,5,39.99,21.99,8.62,7.6,7.36,66,10,1,6,6,1,0.549887472,4,29,24,0.827586207,57.98,-4.61,14.34,1223.6,67,4400,0.17,43,13,10,2.3333
653,D,7604,SO,SO7,47,29/02/2024,2,46.42,24.39,7.27,8.73,8.34,76,8,1,6,6,1,0.525420078,4,24,20,0.833333333,57.98,-4.61,14.34,1223.6,67,4400,0.17,43,13,10,2.3333
654,D,7603,RD,RD1,46,29/02/2024,4,39.91,20.37,8.52,7.38,6.94,68,7,1,6,4,2,0.510398396,,,,,57.89,-4.98,11.96,1850.49,147,4540,0.21,43,24,13,2
654,D,7603,RD,RD1,46,29/02/2024,2,45.51,23.15,7.99,9.08,7.59,65,10,1,7,6,2,0.508679411,,,,,57.89,-4.98,11.96,1850.49,147,4540,0.21,43,24,13,2
654,D,7603,RD,RD1,46,29/02/2024,3,41.54,20.95,7.7,8.5,7.43,73,7,1,7,2,2,0.504333173,,,,,57.89,-4.98,11.96,1850.49,147,4540,0.21,43,24,13,2
654,D,7603,RD,RD1,46,29/02/2024,5,40.53,20.31,9.22,8.12,7.03,72,7,1,7,4,2,0.501110289,,,,,57.89,-4.98,11.96,1850.49,147,4540,0.21,43,24,13,2
654,D,7603,RD,RD1,46,29/02/2024,1,51.26,23.98,8.97,8.75,8.37,90,8,1,6,2,3,0.467811159,,,,,57.89,-4.98,11.96,1850.49,147,4540,0.21,43,24,13,2
655,D,7602,RD,RD2,36,29/02/2024,5,25.28,15.02,8.08,5.32,5.5,55,7,1,6,4,2,0.59414557,,,,,57.89,-4.98,11.96,1850.49,147,3690,0.22,43,15,11,2
655,D,7602,RD,RD2,36,29/02/2024,4,34.38,18.62,8.63,6.19,7.2,70,7,1,6,4,2,0.54159395,,,,,57.89,-4.98,11.96,1850.49,147,3690,0.22,43,15,11,2
655,D,7602,RD,RD2,36,29/02/2024,3,35.05,18.9,9.39,6.68,6.62,74,11,1,6,2,2,0.539229672,,,,,57.89,-4.98,11.96,1850.49,147,3690,0.22,43,15,11,2
655,D,7602,RD,RD2,36,29/02/2024,2,40.83,21.96,9.18,7.88,7.42,77,8,1,6,4,2,0.537839824,,,,,57.89,-4.98,11.96,1850.49,147,3690,0.22,43,15,11,2
655,D,7602,RD,RD2,36,29/02/2024,1,47.62,25.24,10.44,7.77,7.9,70,14,1,6,4,2,0.530029399,,,,,57.89,-4.98,11.96,1850.49,147,3690,0.22,43,15,11,2
656,D,7601,MG,MG3,49,29/02/2024,2,55.11,23.64,10.38,8.15,6.95,85,7,1,7,2,2,0.428960261,,,,,56.59,-4.35,12.38,1637.01,300,4260,0.22,43,24.5,12,2
656,D,7601,MG,MG3,49,29/02/2024,3,51.45,20.74,11.72,8.3,8.11,76,11,1,7,4,1,0.403109815,,,,,56.59,-4.35,12.38,1637.01,300,4260,0.22,43,24.5,12,2
656,D,7601,MG,MG3,49,29/02/2024,4,50.18,20.12,10.81,8.44,8.01,64,12,1,8,6,1,0.400956556,,,,,56.59,-4.35,12.38,1637.01,300,4260,0.22,43,24.5,12,2
656,D,7601,MG,MG3,49,29/02/2024,1,62.97,24.8,10.18,7.43,8.51,85,9,1,8,6,2,0.393838336,,,,,56.59,-4.35,12.38,1637.01,300,4260,0.22,43,24.5,12,2
657,D,7633,BW,BW10,76,29/02/2024,5,38.05,19.15,9.45,5.53,6.07,77,7,1,7,6,3,0.503285151,1,0,0,0,56.68,-4.37,13.87,1238.65,294,4590,0.23,43,15.5,10,2
657,D,7633,BW,BW10,76,29/02/2024,3,47.29,23.75,9.11,7.3,7.22,76,6,1,8,6,3,0.502220343,2,50,45,0.9,56.68,-4.37,13.87,1238.65,294,4590,0.23,43,15.5,10,2
657,D,7633,BW,BW10,76,29/02/2024,4,46.62,23.27,9.33,6.68,6.96,72,5,1,7,6,3,0.499141999,2,36,32,0.888888889,56.68,-4.37,13.87,1238.65,294,4590,0.23,43,15.5,10,2
657,D,7633,BW,BW10,76,29/02/2024,1,54.07,25.77,8.68,7.72,7.87,88,6,1,7,6,3,0.476604402,3,46,40,0.869565217,56.68,-4.37,13.87,1238.65,294,4590,0.23,43,15.5,10,2
657,D,7633,BW,BW10,76,29/02/2024,2,51.68,23.49,10.66,7.73,7.59,77,7,1,8,6,3,0.454527864,3,50,41,0.82,56.68,-4.37,13.87,1238.65,294,4590,0.23,43,15.5,10,2
658,D,7634,CC,CC6,0,29/02/2024,,,,,,,,,,,,,,,,,,56.79,-5.33,12.05,2772.39,88,2650,0.2,43,15.5,,1.6667
659,D,7635,LC,LC2,14,29/02/2024,4,37.4,21.31,8.74,9.1,9.86,56,6,1,6,4,1,0.569786096,,,,,57.56,-5.36,13.99,2888.16,112,3020,0.14,49,12.5,15,1.6667
659,D,7635,LC,LC2,14,29/02/2024,5,30.86,17.57,9.5,6.35,6.69,57,9,1,6,4,1,0.569345431,,,,,57.56,-5.36,13.99,2888.16,112,3020,0.14,49,12.5,15,1.6667
659,D,7635,LC,LC2,14,29/02/2024,1,47.74,23.88,7.69,9.3,9.89,61,9,1,7,4,1,0.500209468,,,,,57.56,-5.36,13.99,2888.16,112,3020,0.14,49,12.5,15,1.6667
